"ip_addr","load_ms","image_total","minify_save","score_cookies","score_compress","requestType","type","dns_start","ssl_end","gzip_save","is_secure","server_count","score_gzip","ssl_start","full_url","dns_ms","connect_end","responseCode","ssl_ms","image_save","bytesIn","initiator_line","bytesOut","minify_total","id","dns_end","ttfb_ms","connect_start","score_cdn","cache_time","objectSizeUncompressed","load_start","connect_ms","method","objectSize","gzip_total","initiator_column","request_id","score_combine","score_etags","host","score_keep-alive","score_minify","initiator","socket","created","url","score_cache","server_rtt","cdn_provider","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","run","cached","protocol","priority","contentType","is_base_page","cacheControl","contentEncoding","expires","jpeg_scan_count","score_progressive_jpeg",
"23.195.250.108","232","","","-1","-1","Font","3","-1","-1","","1","","-1","-1","https://c.s-microsoft.com/static/fonts/segoe-ui/west-european/Bold/latest.woff2","-1","-1","200","-1","","30710","1347","48","","181105_SA_T","-1","98","-1","100","162591","30132","2174","-1","GET","30132","","","0.18","-1","-1","c.s-microsoft.com","100","-1","https://www.microsoft.com/en-us/","6","1820","/static/fonts/segoe-ui/west-european/Bold/latest.woff2","50","","Akamai","2406","2174","2272","2272","2406","134","2174","2406","232","20","21","1","0","h2","medium","application/font-woff2","","public, max-age=162591","","Tue, 06 Nov 2018 22:16:36 GMT","","",
"","287","","","-1","-1","Document","3","-1","-1","","1","","-1","-1","https://www.microsoft.com/en-us/mscomhp/onerf/MeSilentPassport","-1","-1","302","-1","","1746","1305","0","","181105_SA_T","-1","287","-1","-1","","0","2485","-1","GET","355","","42","0.21","-1","-1","www.microsoft.com","-1","-1","https://www.microsoft.com/en-us/","-1","2485","/en-us/mscomhp/onerf/MeSilentPassport","-1","","","2772","2485","2772","2772","2772","0","2485","2772","287","21","22","1","0","","","text/html; charset=utf-8","","max-age=0, no-cache, no-store","","Mon, 05 Nov 2018 01:06:45 GMT","","",
"23.63.204.80","80","","","-1","-1","Script","3","-1","-1","0","1","","100","-1","https://mem.gfx.ms/me/MeControl/9.18275.0/en-US/meCore.min.js","-1","-1","200","-1","","13195","1","342","","181105_SA_T","-1","32","-1","100","2592000","39719","2490","-1","GET","12768","12768","3197","0.22","-1","-1","mem.gfx.ms","100","-1","https://mem.gfx.ms/meversion?partner=MSHomePage&market=en-us&uhf=1","4","2489","/me/MeControl/9.18275.0/en-US/meCore.min.js","100","","Akamai","2570","2490","2522","2522","2570","48","2490","2570","80","22","23","1","0","http/1.1","high","application/javascript","","max-age=2592000","gzip","","","",
"","94","","","-1","-1","Beacon","3","-1","-1","","1","","-1","-1","https://web.vortex.data.microsoft.com/collect/v1?$mscomCookies=true&ext-javascript-msfpc=%27GUID%3Dfd14cc75b4b44d76bb1f20ef3dbf0ad6%26HASH%3Dfd14%26LV%3D201811%26V%3D4%26LU%3D1541380005210%27","-1","-1","200","-1","","621","1","0","","181105_SA_T","-1","93","-1","-1","","0","2546","-1","POST","57","","16510","0.23","-1","-1","web.vortex.data.microsoft.com","100","-1","https://www.microsoft.com/onerfstatics/marketingsites-wcus-prod/mscomhp/_scrf/js/themes=default/78-6f121b/86-1c0237?ver=2.0","-1","2546","/collect/v1?$mscomCookies=true&ext-javascript-msfpc=%27GUID%3Dfd14cc75b4b44d76bb1f20ef3dbf0ad6%26HASH%3Dfd14%26LV%3D201811%26V%3D4%26LU%3D1541380005210%27","-1","","","2640","2546","2639","2639","2640","1","2546","2640","94","23","24","1","0","","","application/json","","no-cache, no-store","","0","","",
"","1413","","","-1","-1","Image","3","-1","-1","","1","","-1","-1","https://c1.microsoft.com/c.gif?DI=4050&did=1&t=","-1","-1","302","-1","","550","1","0","","181105_SA_T","-1","1413","-1","-1","","0","2548","-1","GET","0","","35195","0.24","-1","-1","c1.microsoft.com","-1","-1","https://www.microsoft.com/onerfstatics/marketingsites-wcus-prod/mscomhp/_scrf/js/themes=default/78-6f121b/86-1c0237?ver=2.0","-1","2548","/c.gif?DI=4050&did=1&t=","-1","","","3961","2548","3961","3961","3961","0","2548","3961","1413","24","25","1","0","","","","","private, no-cache, proxy-revalidate, no-store","","","","",
"","284","","","-1","-1","Beacon","3","-1","-1","","1","","-1","-1","https://web.vortex.data.microsoft.com/collect/v1?$mscomCookies=true&ext-javascript-msfpc=%27GUID%3Dfd14cc75b4b44d76bb1f20ef3dbf0ad6%26HASH%3Dfd14%26LV%3D201811%26V%3D4%26LU%3D1541380005210%27","-1","-1","-1","-1","","0","1","0","","181105_SA_T","-1","284","-1","-1","","0","2567","-1","POST","0","","16510","0.25","-1","-1","web.vortex.data.microsoft.com","-1","-1","https://www.microsoft.com/onerfstatics/marketingsites-wcus-prod/mscomhp/_scrf/js/themes=default/78-6f121b/86-1c0237?ver=2.0","-1","2567","/collect/v1?$mscomCookies=true&ext-javascript-msfpc=%27GUID%3Dfd14cc75b4b44d76bb1f20ef3dbf0ad6%26HASH%3Dfd14%26LV%3D201811%26V%3D4%26LU%3D1541380005210%27","-1","","","2851","2567","2851","2851","2851","0","2567","2851","284","25","26","1","0","","","","","","","","","",
"96.16.204.232","90","","","-1","-1","Script","3","-1","-1","0","1","","100","-1","https://www.microsoft.com/onerfstatics/marketingsites-wcus-prod/_h/3352da79/coreui.statics/externalscripts/rum/rum.js","-1","-1","200","-1","","1569","61","521","","181105_SA_T","-1","47","-1","100","30056807","1815","2576","-1","GET","802","802","14942","0.26","-1","-1","www.microsoft.com","100","-1","https://www.microsoft.com/en-us/","1","2575","/onerfstatics/marketingsites-wcus-prod/_h/3352da79/coreui.statics/externalscripts/rum/rum.js","100","","Akamai","2666","2576","2623","2623","2666","43","2576","2666","90","26","27","1","0","h2","high","application/javascript","","public, max-age=30056807","gzip","Fri, 18 Oct 2019 22:13:32 GMT","","",
"96.16.204.232","89","","","-1","-1","Script","3","-1","-1","0","1","","100","-1","https://www.microsoft.com/library/svy/broker.js","-1","-1","200","-1","","6949","61","33","","181105_SA_T","-1","57","-1","100","0","17143","2577","-1","GET","6673","6673","14942","0.27","-1","-1","www.microsoft.com","100","-1","https://www.microsoft.com/en-us/","1","2576","/library/svy/broker.js","0","","Akamai","2666","2577","2634","2634","2666","32","2577","2666","89","27","28","1","0","h2","high","application/x-javascript","","","gzip","","","",
"96.16.204.232","151","","","-1","-1","Script","3","-1","-1","0","1","","100","-1","https://www.microsoft.com/onerfstatics/marketingsites-wcus-prod/_h/9ae23327/mscom.statics/externalscripts/mscomhp/audiencemanager.js","-1","-1","200","-1","","30910","61","90","","181105_SA_T","-1","64","-1","100","19093595","106043","2580","-1","GET","30188","30188","14942","0.29","-1","-1","www.microsoft.com","100","-1","https://www.microsoft.com/en-us/","1","2578","/onerfstatics/marketingsites-wcus-prod/_h/9ae23327/mscom.statics/externalscripts/mscomhp/audiencemanager.js","100","","Akamai","2731","2580","2644","2644","2731","87","2580","2731","151","28","29","1","0","h2","high","application/javascript","","public, max-age=19093595","gzip","Fri, 14 Jun 2019 00:53:20 GMT","","",
"96.16.204.232","195","","","-1","-1","Script","3","-1","-1","0","1","","100","-1","https://www.microsoft.com/library/svy/broker-config.js?1541380005794","-1","-1","200","-1","","3329","1","489","","181105_SA_T","-1","178","-1","100","0","10593","2730","-1","GET","2887","2887","662","0.31","-1","-1","www.microsoft.com","100","-1","https://www.microsoft.com/library/svy/broker.js","1","2729","/library/svy/broker-config.js?1541380005794","0","","Akamai","2925","2730","2908","2908","2925","17","2730","2925","195","29","30","1","0","h2","high","application/x-javascript","","","gzip","","","",
"","419","","","-1","-1","Document","3","-1","-1","","1","","-1","-1","https://login.live.com/login.srf?wa=wsignin1.0&rpsnv=13&checkda=1&rver=6.7.6643.0&wp=MBI_SSL&wreply=https%3a%2f%2fwww.microsoft.com%2fen-us%2fmscomhp%2fonerf%2fMeSilentPassport%3fSilentAuth%3d1&lc=1033&id=74335","-1","-1","302","-1","","644","","0","","181105_SA_T","-1","419","-1","-1","","0","2772","-1","GET","0","","","0.21.1","-1","-1","login.live.com","-1","-1","","-1","2772","/login.srf?wa=wsignin1.0&rpsnv=13&checkda=1&rver=6.7.6643.0&wp=MBI_SSL&wreply=https%3a%2f%2fwww.microsoft.com%2fen-us%2fmscomhp%2fonerf%2fMeSilentPassport%3fSilentAuth%3d1&lc=1033&id=74335","-1","","","3191","2772","3191","3191","3191","0","2772","3191","419","30","31","1","0","","","text/html; charset=utf-8","","no-cache","","Mon, 05 Nov 2018 01:05:46 GMT","","",
"23.3.163.58","73","","","-1","-1","Script","3","2582","2895","0","1","","100","2712","https://cdnssl.clicktale.net/www32/ptc/755cc4ab-c4bf-46d8-a608-d3c5d66fabac.js","71","2712","200","183","","13048","61","359","","181105_SA_T","2653","58","2654","100","600","56199","2895","58","GET","12781","12781","14942","0.28","-1","-1","cdnssl.clicktale.net","100","-1","https://www.microsoft.com/en-us/","7","2577","/www32/ptc/755cc4ab-c4bf-46d8-a608-d3c5d66fabac.js","0","","Akamai","2968","2895","2953","2953","2968","15","2582","2968","385","31","32","1","0","http/1.1","high","text/javascript; charset=utf-8","","public, max-age=600","gzip","Mon, 05 Nov 2018 01:16:46 GMT","","",
"23.3.163.58","198","","","-1","-1","Document","3","-1","-1","0","1","","100","-1","https://cdnssl.clicktale.net/www/tc/crossdomainInclCEC.html?cookie=WRUIDCD03072018","-1","-1","200","-1","","1406","207","423","","181105_SA_T","-1","66","-1","100","","4069","3023","-1","GET","1090","1090","26","0.34","-1","-1","cdnssl.clicktale.net","100","-1","https://www.microsoft.com/en-us/","7","3022","/www/tc/crossdomainInclCEC.html?cookie=WRUIDCD03072018","-1","","Akamai","3221","3023","3089","3089","3221","132","3023","3221","198","32","33","1","0","http/1.1","high","text/html","","max-age=604800","gzip","","","",
"23.48.165.44","154","","","-1","-1","Script","3","2717","3031","0","1","","100","2874","https://c.go-mpulse.net/boomerang/9SLYA-PCQKP-CU56T-D2UD9-N4WJG","98","2874","200","157","","35440","42","301","","181105_SA_T","2815","67","2816","100","604800","118670","3031","58","GET","35201","35201","30","0.30","-1","-1","c.go-mpulse.net","100","-1","https://www.microsoft.com/onerfstatics/marketingsites-wcus-prod/_h/3352da79/coreui.statics/externalscripts/rum/rum.js","9","2715","/boomerang/9SLYA-PCQKP-CU56T-D2UD9-N4WJG","100","","Akamai","3185","3031","3098","3098","3185","87","2717","3185","467","33","34","1","0","http/1.1","high","application/javascript;charset=UTF-8","","max-age=604800, s-maxage=604800","gzip","","","",
"18.232.4.83","77","","","-1","-1","XHR","3","2815","3035","0","1","","100","2911","https://dpm.demdex.net/id?d_visid_ver=2.3.0&d_fieldgroup=MC&d_rtbd=json&d_ver=2&d_orgid=EA76ADE95776D2EC7F000101%40AdobeOrg&d_nsid=0&ts=1541380005878","48","2911","200","124","","3380","11","514","","181105_SA_T","2863","58","2864","-1","","10807","3035","47","GET","2657","2657","28560","0.32","-1","-1","dpm.demdex.net","100","-1","https://www.microsoft.com/onerfstatics/marketingsites-wcus-prod/_h/9ae23327/mscom.statics/externalscripts/mscomhp/audiencemanager.js","8","2813","/id?d_visid_ver=2.3.0&d_fieldgroup=MC&d_rtbd=json&d_ver=2&d_orgid=EA76ADE95776D2EC7F000101%40AdobeOrg&d_nsid=0&ts=1541380005878","-1","","","3112","3035","3093","3093","3112","19","2815","3112","296","34","35","1","0","http/1.1","medium","application/json;charset=utf-8","","no-cache,no-store,must-revalidate,max-age=0,proxy-revalidate,no-transform,private","gzip","Thu, 01 Jan 1970 00:00:00 GMT","","",
"18.232.4.83","155","","","-1","-1","Document","3","2846","3107","0","1","","100","3001","https://mscom.demdex.net/dest5.html?d_nsid=0#https%3A%2F%2Fwww.microsoft.com%2Fen-us%2F","101","3001","200","106","","3148","146","385","","181105_SA_T","2947","51","2947","-1","","6934","3108","54","GET","2766","2766","290","0.33","-1","-1","mscom.demdex.net","100","-1","https://www.microsoft.com/onerfstatics/marketingsites-wcus-prod/_h/9ae23327/mscom.statics/externalscripts/mscomhp/audiencemanager.js","10","2844","/dest5.html?d_nsid=0","-1","","","3263","3108","3159","3159","3263","104","2846","3263","416","35","36","1","0","http/1.1","high","text/html","","max-age=21600","gzip","Thu, 01 Jan 1970 00:00:00 GMT","","",
"","368","","","-1","-1","Image","3","-1","-1","","1","","-1","-1","https://cm.everesttech.net/cm/dd?d_uuid=64928292058275043353150156301434785006","-1","-1","302","-1","","475","11","0","","181105_SA_T","-1","368","-1","-1","","0","3144","-1","GET","0","","34833","0.37","-1","-1","cm.everesttech.net","-1","-1","https://www.microsoft.com/onerfstatics/marketingsites-wcus-prod/_h/9ae23327/mscom.statics/externalscripts/mscomhp/audiencemanager.js","-1","3144","/cm/dd?d_uuid=64928292058275043353150156301434785006","-1","","","3512","3144","3512","3512","3512","0","3144","3512","368","36","37","1","0","","","","","no-cache","","","","",
"18.232.4.83","107","","","-1","-1","XHR","3","-1","-1","0","1","","100","-1","https://dpm.demdex.net/id?d_visid_ver=2.3.0&d_fieldgroup=AAM&d_rtbd=json&d_ver=2&d_orgid=EA76ADE95776D2EC7F000101%40AdobeOrg&d_nsid=0&d_mid=65389708328872595843104005883449402849&d_blob=6G1ynYcLPuiQxYZrsz_pkqfLG9yMXBpb2zX5dvJdYQJzPXImdj0y&d_cid_ic=MSFPC%01fd14cc75b4b44d76bb1f20ef3dbf0ad6%012&d_cid_ic=MC1%01fd14cc75b4b44d76bb1f20ef3dbf0ad6%012&ts=1541380006239","-1","-1","200","-1","","3384","11","726","","181105_SA_T","-1","85","-1","-1","","10808","3176","-1","GET","2660","2660","28560","0.38","-1","-1","dpm.demdex.net","100","-1","https://www.microsoft.com/onerfstatics/marketingsites-wcus-prod/_h/9ae23327/mscom.statics/externalscripts/mscomhp/audiencemanager.js","8","3175","/id?d_visid_ver=2.3.0&d_fieldgroup=AAM&d_rtbd=json&d_ver=2&d_orgid=EA76ADE95776D2EC7F000101%40AdobeOrg&d_nsid=0&d_mid=65389708328872595843104005883449402849&d_blob=6G1ynYcLPuiQxYZrsz_pkqfLG9yMXBpb2zX5dvJdYQJzPXImdj0y&d_cid_ic=MSFPC%01fd14cc75b4b44d76bb1f20ef3dbf0ad6%012&d_cid_ic=MC1%01fd14cc75b4b44d76bb1f20ef3dbf0ad6%012&ts=1541380006239","-1","","","3283","3176","3261","3261","3283","22","3176","3283","107","37","38","1","0","http/1.1","medium","application/json;charset=utf-8","","no-cache,no-store,must-revalidate,max-age=0,proxy-revalidate,no-transform,private","gzip","Thu, 01 Jan 1970 00:00:00 GMT","","",
"18.232.4.83","140","","","-1","-1","XHR","3","-1","-1","8259","1","","24","-1","https://mscom.demdex.net/event?_ts=1541380005913","-1","-1","200","-1","","11638","251","649","","181105_SA_T","-1","92","-1","-1","","10964","3178","-1","POST","10964","10964","81","0.39","-1","-1","mscom.demdex.net","100","-1","https://www.microsoft.com/onerfstatics/marketingsites-wcus-prod/_h/9ae23327/mscom.statics/externalscripts/mscomhp/audiencemanager.js","10","3177","/event?_ts=1541380005913","-1","","","3318","3178","3270","3270","3318","48","3178","3318","140","38","39","1","0","http/1.1","medium","application/json;charset=utf-8","","no-cache,no-store,must-revalidate,max-age=0,proxy-revalidate,no-transform,private","","Thu, 01 Jan 1970 00:00:00 GMT","","",
"96.16.204.232","255","","","-1","-1","Document","3","-1","-1","0","1","","100","-1","https://www.microsoft.com/en-us/mscomhp/onerf/MeSilentPassport?SilentAuth=1","-1","-1","200","-1","","1170","","1879","","181105_SA_T","-1","195","-1","100","","368","3191","-1","GET","33","388","","0.21.2","-1","-1","www.microsoft.com","100","-1","","1","3191","/en-us/mscomhp/onerf/MeSilentPassport?SilentAuth=1","-1","","Akamai","3446","3191","3386","3386","3446","60","3191","3446","255","39","40","1","0","h2","high","text/html; charset=utf-8","","private","gzip","","","",
"23.3.163.58","110","","","-1","-1","Script","3","3026","3213","0","1","","100","3081","https://cdnssl.clicktale.net/www32/pcc/755cc4ab-c4bf-46d8-a608-d3c5d66fabac.js?DeploymentConfigName=Release_20180925&Version=3","4","3081","200","132","","23067","707","442","","181105_SA_T","3030","47","3031","100","86400","84892","3214","50","GET","22798","22798","61","0.35","-1","-1","cdnssl.clicktale.net","100","-1","https://www.microsoft.com/en-us/","11","3024","/www32/pcc/755cc4ab-c4bf-46d8-a608-d3c5d66fabac.js?DeploymentConfigName=Release_20180925&Version=3","50","","Akamai","3324","3214","3261","3261","3324","63","3026","3324","296","40","41","1","0","http/1.1","high","text/javascript; charset=utf-8","","public, max-age=86400","gzip","Tue, 06 Nov 2018 01:06:46 GMT","","",
"23.48.165.44","132","","","-1","-1","Script","3","-1","-1","0","1","","100","-1","https://c.go-mpulse.net/boomerang/config.js?key=9SLYA-PCQKP-CU56T-D2UD9-N4WJG&d=www.microsoft.com&t=5137933&v=1.405.1475087321&if=&sl=0&si=wffkgwycmso-NaN&plugins=ConfigOverride,PageParams,AutoXHR,SPA,Angular,Backbone,Ember,History,RT,CrossDomain,BW,NavigationTiming,ResourceTiming,Memory,CACHE_RELOAD,Errors,TPAnalytics,LOGN","-1","-1","200","-1","","1205","13","563","","181105_SA_T","-1","110","-1","100","300","2405","3258","-1","GET","931","931","20778","0.40","-1","-1","c.go-mpulse.net","100","-1","https://c.go-mpulse.net/boomerang/9SLYA-PCQKP-CU56T-D2UD9-N4WJG","9","3257","/boomerang/config.js?key=9SLYA-PCQKP-CU56T-D2UD9-N4WJG&d=www.microsoft.com&t=5137933&v=1.405.1475087321&if=&sl=0&si=wffkgwycmso-NaN&plugins=ConfigOverride,PageParams,AutoXHR,SPA,Angular,Backbone,Ember,History,RT,CrossDomain,BW,NavigationTiming,ResourceTiming,Memory,CACHE_RELOAD,Errors,TPAnalytics,LOGN","0","","Akamai","3390","3258","3368","3368","3390","22","3258","3390","132","41","42","1","0","http/1.1","high","application/javascript; charset=utf-8","","private, max-age=300, stale-while-revalidate=60, stale-if-error=120","gzip","","","",
"23.3.163.58","138","","","-1","-1","Script","3","3216","3310","0","1","","100","3265","https://cdnssl.clicktale.net/www/WR-latest.js","4","3265","200","45","","18353","838","361","","181105_SA_T","3220","71","3221","100","86400","54678","3311","44","GET","17986","17986","62","0.36","-1","-1","cdnssl.clicktale.net","100","-1","https://www.microsoft.com/en-us/","12","3025","/www/WR-latest.js","50","","Akamai","3449","3311","3382","3382","3449","67","3216","3449","231","42","43","1","0","http/1.1","high","application/javascript","","max-age=86400","gzip","Tue, 06 Nov 2018 01:06:46 GMT","","",
"","483","","","-1","-1","Image","3","-1","-1","","1","","-1","-1","https://googleads.g.doubleclick.net/pagead/viewthroughconversion/968413686/?value=0&guid=ON&script=0&data=aam=4933391","-1","-1","302","-1","","853","10","0","","181105_SA_T","-1","483","-1","-1","","0","3327","-1","GET","42","","162","0.41","-1","-1","googleads.g.doubleclick.net","-1","-1","https://mscom.demdex.net/dest5.html?d_nsid=0#https%3A%2F%2Fwww.microsoft.com%2Fen-us%2F","-1","3327","/pagead/viewthroughconversion/968413686/?value=0&guid=ON&script=0&data=aam=4933391","-1","","","3810","3327","3810","3810","3810","0","3327","3810","483","43","44","1","0","","","image/gif","","no-cache, must-revalidate","","Fri, 01 Jan 1990 00:00:00 GMT","","",
"23.3.163.58","122","","","-1","-1","Script","3","-1","-1","0","1","","100","-1","https://cdnssl.clicktale.net/www/monitor-latest.js","-1","-1","200","-1","","19969","3","366","","181105_SA_T","-1","51","-1","100","86400","62593","3391","-1","GET","19602","19602","3219","0.42","-1","-1","cdnssl.clicktale.net","100","-1","https://cdnssl.clicktale.net/www32/ptc/755cc4ab-c4bf-46d8-a608-d3c5d66fabac.js","11","3389","/www/monitor-latest.js","50","","Akamai","3513","3391","3442","3442","3513","71","3391","3513","122","44","45","1","0","http/1.1","high","application/javascript","","max-age=86400","gzip","Tue, 06 Nov 2018 01:06:46 GMT","","",
"","297","","","-1","-1","","3","-1","-1","","1","","-1","-1","https://dpm.demdex.net/ibs:dpid=411&dpuuid=W9_XpgAADs9WJOvR","-1","-1","302","-1","","534","","0","","181105_SA_T","-1","297","-1","-1","","0","3511","-1","GET","0","","","0.37.1","-1","-1","dpm.demdex.net","-1","-1","","-1","3511","/ibs:dpid=411&dpuuid=W9_XpgAADs9WJOvR","-1","","","3808","3511","3808","3808","3808","0","3511","3808","297","45","46","1","0","","","","","no-cache,no-store,must-revalidate,max-age=0,proxy-revalidate,no-transform,private","","Thu, 01 Jan 1970 00:00:00 GMT","","",
"23.3.163.58","259","","","-1","-1","Script","3","-1","-1","0","1","","100","-1","https://cdnssl.clicktale.net/www/ChangeMonitor-latest.js","-1","-1","200","-1","","15777","409","372","","181105_SA_T","-1","57","-1","100","86400","46373","3550","-1","GET","15411","15411","34","0.43","-1","-1","cdnssl.clicktale.net","100","-1","https://www.microsoft.com/en-us/","11","3547","/www/ChangeMonitor-latest.js","50","","Akamai","3809","3550","3607","3607","3809","202","3550","3809","259","46","47","1","0","http/1.1","high","application/javascript","","max-age=86400","gzip","Tue, 06 Nov 2018 01:06:46 GMT","","",
"","303","","","-1","-1","Beacon","3","-1","-1","","1","","-1","-1","https://conductor.clicktale.net/monitor?t=preinit&p=162&2=7431926588769220&v=1.5.3&7=https%3A%2F%2Fwww.microsoft.com%2Fen-us%2F&3=3001213075971370&4=5404619276157455&5=0","-1","-1","-1","-1","","0","91","0","","181105_SA_T","-1","303","-1","-1","","0","3800","-1","POST","0","","292","0.44","-1","-1","conductor.clicktale.net","-1","-1","https://cdnssl.clicktale.net/www/monitor-latest.js","-1","3800","/monitor?t=preinit&p=162&2=7431926588769220&v=1.5.3&7=https%3A%2F%2Fwww.microsoft.com%2Fen-us%2F&3=3001213075971370&4=5404619276157455&5=0","-1","","","4103","3800","4103","4103","4103","0","3800","4103","303","47","48","1","0","","","","","","","","","",
"18.232.4.83","104","42","","-1","100","","3","-1","-1","","1","","-1","-1","https://dpm.demdex.net/demconf.jpg?et:ibs%7cdata:dpid=411&dpuuid=W9_XpgAADs9WJOvR","-1","-1","200","-1","0","449","","1235","","181105_SA_T","-1","103","-1","-1","","42","3808","-1","GET","42","","","0.37.2","-1","-1","dpm.demdex.net","100","-1","","8","3808","/demconf.jpg?et:ibs%7cdata:dpid=411&dpuuid=W9_XpgAADs9WJOvR","-1","","","3912","3808","3911","3911","3912","1","3808","3912","104","48","49","1","0","http/1.1","low","image/gif","","no-cache,no-store,must-revalidate,max-age=0,proxy-revalidate,no-transform,private","","Thu, 01 Jan 1970 00:00:00 GMT","","",
"108.177.112.105","312","42","","-1","100","","3","-1","-1","","1","","-1","-1","https://www.google.com/pagead/1p-user-list/968413686/?value=0&guid=ON&script=0&data=aam=4933391&crd=CITQGw&cdct=2&is_vtc=1&random=4215869949","-1","-1","200","-1","0","481","","584","","181105_SA_T","-1","311","-1","100","","84","3810","-1","GET","42","","","0.41.1","-1","-1","www.google.com","100","-1","","13","3810","/pagead/1p-user-list/968413686/?value=0&guid=ON&script=0&data=aam=4933391&crd=CITQGw&cdct=2&is_vtc=1&random=4215869949","-1","","Google","4122","3810","4121","4121","4122","1","3810","4122","312","49","50","1","0","h2","low","image/gif","","no-cache, no-store, must-revalidate","","Fri, 01 Jan 1990 00:00:00 GMT","","",
"","581","","","-1","-1","","3","-1","-1","","1","","-1","-1","https://c.bing.com/c.gif?DI=4050&did=1&t=&ctsa=mr&CtsSyncId=714E5020639D46FC8BB07C3548B14471&RedC=c1.microsoft.com&MXFR=2C338CF0CA0B677A321B806ECB2366D1","-1","-1","302","-1","","947","","0","","181105_SA_T","-1","581","-1","-1","","0","3962","-1","GET","0","","","0.24.1","-1","-1","c.bing.com","-1","-1","","-1","3962","/c.gif?DI=4050&did=1&t=&ctsa=mr&CtsSyncId=714E5020639D46FC8BB07C3548B14471&RedC=c1.microsoft.com&MXFR=2C338CF0CA0B677A321B806ECB2366D1","-1","","","4543","3962","4543","4543","4543","0","3962","4543","581","50","51","1","0","","","","","private, no-cache, proxy-revalidate, no-store","","","","",
"96.16.204.232","196","","","-1","-1","Document","3","-1","-1","0","1","","100","-1","https://www.microsoft.com/store/buy/cartcount","-1","-1","200","-1","","1516","","1212","","181105_SA_T","-1","52","-1","100","","777","4125","-1","GET","800","800","","0.48","-1","-1","www.microsoft.com","100","-1","","1","4120","/store/buy/cartcount","-1","","Akamai","4321","4125","4177","4177","4321","144","4125","4321","196","51","52","1","0","h2","high","text/html; charset=utf-8","","max-age=86400","gzip","Tue, 06 Nov 2018 01:06:47 GMT","","",
"23.48.165.44","208","","","-1","-1","XHR","3","3864","4127","","1","","-1","3978","https://17d98a5d.akstat.io/","79","3978","204","149","","358","10","6582","","181105_SA_T","3943","155","3948","-1","","0","4127","30","POST","0","","18304","0.46","-1","-1","17d98a5d.akstat.io","-1","-1","https://c.go-mpulse.net/boomerang/9SLYA-PCQKP-CU56T-D2UD9-N4WJG","14","3861","/","-1","","","4335","4127","4282","4282","4335","53","3864","4335","466","52","53","1","0","http/1.1","medium","image/gif","","max-age=0, no-cache, no-store","","Mon, 05 Nov 2018 01:06:47 GMT","","",
"65.55.163.80","191","","","-1","-1","Document","3","-1","-1","0","1","","100","-1","https://login.live.com/me.srf?wa=wsignin1.0&wreply=https%3A%2F%2Fwww.microsoft.com&uaid=742596bf-69af-4304-de55-8c056f3e413b&partnerId=mshomepage","-1","-1","200","-1","","2018","2","486","","181105_SA_T","-1","49","-1","-1","","2779","4153","-1","GET","1417","1417","48684","0.49","-1","-1","login.live.com","100","-1","https://www.microsoft.com/onerfstatics/marketingsites-wcus-prod/_h/46c44584/coreui.statics/externalscripts/jquery/jquery-3.3.1.min.js","15","4152","/me.srf?wa=wsignin1.0&wreply=https%3A%2F%2Fwww.microsoft.com&uaid=742596bf-69af-4304-de55-8c056f3e413b&partnerId=mshomepage","-1","","","4344","4153","4202","4202","4344","142","4153","4344","191","53","54","1","0","http/1.1","high","text/html; charset=utf-8","","no-cache","gzip","Mon, 05 Nov 2018 01:05:47 GMT","","",
