"ip_addr","load_ms","protocol","image_total","minify_save","score_cookies","score_compress","priority","requestType","type","dns_start","ssl_end","contentType","gzip_save","is_secure","server_count","score_gzip","ssl_start","full_url","dns_ms","connect_end","responseCode","ssl_ms","image_save","is_base_page","bytesIn","initiator_line","bytesOut","minify_total","cacheControl","contentEncoding","id","dns_end","ttfb_ms","connect_start","score_cdn","cache_time","objectSizeUncompressed","load_start","connect_ms","method","objectSize","gzip_total","expires","initiator_column","request_id","score_combine","score_etags","host","score_keep-alive","score_minify","initiator","socket","created","url","score_cache","server_rtt","cdn_provider","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","run","cached","jpeg_scan_count","score_progressive_jpeg",
"157.240.18.35","126","h2","44","","-1","100","low","Image","3","-1","-1","image/gif","","1","","-1","-1","https://www.facebook.com/tr/?id=1472749159700779&ev=Microdata&dl=https%3A%2F%2Fvimeo.com%2F&rl=&if=false&ts=1541378828652&cd[Schema.org]=%5B%5D&cd[OpenGraph]=%7B%22og%3Atype%22%3A%22business.business%22%2C%22og%3Aurl%22%3A%22https%3A%2F%2Fvimeo.com%22%2C%22og%3Atitle%22%3A%22Vimeo%3A%20Watch%2C%20upload%2C%20and%20share%20HD%20and%204K%20videos%20with%20no%20ads%22%2C%22og%3Adescription%22%3A%22Join%20the%20web%E2%80%99s%20most%20supportive%20community%20of%20creators%20and%20get%20high-quality%20tools%20for%20hosting%2C%20sharing%2C%20and%20streaming%20videos%20in%20gorgeous%20HD%20and%204K%20with%20no%20ads.%22%2C%22og%3Aimage%22%3A%22https%3A%2F%2Ff.vimeocdn.com%2Fimages_v6%2Flogo.png%3FDEV%22%7D&cd[Meta]=%7B%22title%22%3A%22Vimeo%20%7C%20The%20high-quality%20home%20for%20video%20hosting%20and%20watching%22%2C%22meta%3Adescription%22%3A%22Join%20the%20world%E2%80%99s%20best%20community%20of%20creators%20and%20fans%2C%20enjoy%20hosting%20videos%20in%20gorgeous%2C%20ad-free%204K%2C%20and%20get%20powerful%20tools%20for%20filmmakers%20and%20brands.%22%7D&cd[DataLayer]=%5B%5D&cd[JSON-LD]=%5B%5B%7B%22name%22%3A%22Vimeo%22%2C%22url%22%3A%22https%3A%2F%2Fvimeo.com%22%2C%22sameAs%22%3A%5B%22https%3A%2F%2Ftwitter.com%2Fvimeo%22%2C%22http%3A%2F%2Fvimeo.tumblr.com%2F%22%2C%22https%3A%2F%2Fwww.facebook.com%2FVimeo%22%2C%22https%3A%2F%2Fplus.google.com%2F%2Bvimeo%22%2C%22https%3A%2F%2Finstagram.com%2Fvimeo%22%2C%22https%3A%2F%2Fwww.linkedin.com%2Fcompany%2Fvimeo%22%5D%2C%22potentialAction%22%3A%5B%7B%22%40type%22%3A%22SearchAction%22%2C%22target%22%3A%22%2Fsearch%3Fq%3D%7Bqs%7D%22%2C%22query-input%22%3A%22required%20name%3Dqs%22%7D%2C%7B%22%40type%22%3A%22ViewAction%22%2C%22target%22%3A%22vimeo%3A%2F%2Fapp.vimeo.com%2F%22%7D%5D%2C%22%40type%22%3A%22WebSite%22%2C%22%40context%22%3A%22http%3A%2F%2Fschema.org%22%7D%5D%5D&sw=375&sh=667&v=2.8.32&r=stable&a=tmgoogletagmanager&ec=1&o=30&fbp=fb.1.1541378785226.710976988&it=1541378827773&coo=false&es=automatic","-1","-1","200","-1","0","","418","25","1412","","no-cache, must-revalidate, max-age=0","","181105_1R_A","-1","50","-1","100","","44","2725","-1","GET","44","","Mon, 05 Nov 2018 00:47:08 GMT","20846","0.55","-1","-1","www.facebook.com","100","-1","https://connect.facebook.net/en_US/fbevents.js","9","2724","/tr/?id=1472749159700779&ev=Microdata&dl=https%3A%2F%2Fvimeo.com%2F&rl=&if=false&ts=1541378828652&cd[Schema.org]=%5B%5D&cd[OpenGraph]=%7B%22og%3Atype%22%3A%22business.business%22%2C%22og%3Aurl%22%3A%22https%3A%2F%2Fvimeo.com%22%2C%22og%3Atitle%22%3A%22Vimeo%3A%20Watch%2C%20upload%2C%20and%20share%20HD%20and%204K%20videos%20with%20no%20ads%22%2C%22og%3Adescription%22%3A%22Join%20the%20web%E2%80%99s%20most%20supportive%20community%20of%20creators%20and%20get%20high-quality%20tools%20for%20hosting%2C%20sharing%2C%20and%20streaming%20videos%20in%20gorgeous%20HD%20and%204K%20with%20no%20ads.%22%2C%22og%3Aimage%22%3A%22https%3A%2F%2Ff.vimeocdn.com%2Fimages_v6%2Flogo.png%3FDEV%22%7D&cd[Meta]=%7B%22title%22%3A%22Vimeo%20%7C%20The%20high-quality%20home%20for%20video%20hosting%20and%20watching%22%2C%22meta%3Adescription%22%3A%22Join%20the%20world%E2%80%99s%20best%20community%20of%20creators%20and%20fans%2C%20enjoy%20hosting%20videos%20in%20gorgeous%2C%20ad-free%204K%2C%20and%20get%20powerful%20tools%20for%20filmmakers%20and%20brands.%22%7D&cd[DataLayer]=%5B%5D&cd[JSON-LD]=%5B%5B%7B%22name%22%3A%22Vimeo%22%2C%22url%22%3A%22https%3A%2F%2Fvimeo.com%22%2C%22sameAs%22%3A%5B%22https%3A%2F%2Ftwitter.com%2Fvimeo%22%2C%22http%3A%2F%2Fvimeo.tumblr.com%2F%22%2C%22https%3A%2F%2Fwww.facebook.com%2FVimeo%22%2C%22https%3A%2F%2Fplus.google.com%2F%2Bvimeo%22%2C%22https%3A%2F%2Finstagram.com%2Fvimeo%22%2C%22https%3A%2F%2Fwww.linkedin.com%2Fcompany%2Fvimeo%22%5D%2C%22potentialAction%22%3A%5B%7B%22%40type%22%3A%22SearchAction%22%2C%22target%22%3A%22%2Fsearch%3Fq%3D%7Bqs%7D%22%2C%22query-input%22%3A%22required%20name%3Dqs%22%7D%2C%7B%22%40type%22%3A%22ViewAction%22%2C%22target%22%3A%22vimeo%3A%2F%2Fapp.vimeo.com%2F%22%7D%5D%2C%22%40type%22%3A%22WebSite%22%2C%22%40context%22%3A%22http%3A%2F%2Fschema.org%22%7D%5D%5D&sw=375&sh=667&v=2.8.32&r=stable&a=tmgoogletagmanager&ec=1&o=30&fbp=fb.1.1541378785226.710976988&it=1541378827773&coo=false&es=automatic","-1","","Facebook","2851","2725","2775","2775","2851","76","2725","2851","126","22","23","1","1","","",
"52.46.130.13","138","http/1.1","","","-1","-1","high","Document","3","-1","-1","text/html;charset=ISO-8859-1","","1","","-1","-1","https://s.amazon-adsystem.com/iu3?d=generic&ex-fargs=%3Fid%3D28d93638-9534-116c-3b29-c953f3fe042e%26type%3DUNKNOWN%26m%3D7&ex-fch=416613&ex-src=https://www.vimeo.com&ex-hargs=v%3D1.0%3Bc%3D5919699720701%3Bp%3D28D93638-9534-116C-3B29-C953F3FE042E&cb=866322642825825200&dcc=t","-1","-1","200","-1","","","435","","1518","","max-age=0, no-cache, no-store, private, must-revalidate, s-maxage=0","","181105_1R_A","-1","89","-1","-1","","65","2835","-1","GET","65","","Thu, 01 Jan 1970 00:00:00 GMT","","0.51.1","-1","-1","s.amazon-adsystem.com","100","-1","","12","2835","/iu3?d=generic&ex-fargs=%3Fid%3D28d93638-9534-116c-3b29-c953f3fe042e%26type%3DUNKNOWN%26m%3D7&ex-fch=416613&ex-src=https://www.vimeo.com&ex-hargs=v%3D1.0%3Bc%3D5919699720701%3Bp%3D28D93638-9534-116C-3B29-C953F3FE042E&cb=866322642825825200&dcc=t","-1","","","2973","2835","2924","2924","2973","49","2835","2973","138","23","24","1","1","","",
"96.16.205.68","108","http/1.1","","","-1","-1","high","Script","3","-1","-1","text/javascript","1549","1","","42","-1","https://pixel.mathtag.com/event/js?mt_pp=1&mt_adid=182258&mt_id=1137909&mm_bnc&mm_bct&mathid_data=%7B%22dv1%22%3A%22TW96aWxsYS81LjAgKGlQaG9uZTsgQ1BVIGlQaG9uZSBPUyAxMV80XzEgbGlrZSBNYWMgT1MgWCkgQXBwbGVXZWJLaXQvNjA1LjEuMTUgKEtIVE1MLCBsaWtlIEdlY2tvKSBNb2JpbGUvMTVHNzc%3D%22%2C%22dv2%22%3A%22NjZlODY3M2IyNTg4NGY4MmI5YmNhNzc3OTA3OTZhZDE%3D%22%2C%22dv3%22%3A%22%22%2C%22dv4%22%3A%22Mzc1fDY2N3wzNzV8NjY3fDMyfHw%3D%22%2C%22dv5%22%3A%22QW1lcmljYS9OZXdfWW9yaw%3D%3D%22%2C%22dv6%22%3A%22%22%2C%22dv7%22%3A%22MA%3D%3D%22%2C%22dv8%22%3A%22dHJ1ZXx0cnVlfHRydWU%3D%22%2C%22dv9%22%3A%22fGVuLVVTfA%3D%3D%22%2C%22dv10%22%3A%22TW96aWxsYXxOZXRzY2FwZXxpUGhvbmV8%22%7D","-1","-1","200","-1","","","3074","13","911","","max-age=0, no-cache, no-store","","181105_1R_A","-1","54","-1","100","","2677","2869","-1","GET","2677","2677","Mon, 05 Nov 2018 00:47:08 GMT","86","0.60","-1","-1","pixel.mathtag.com","100","-1","https://pixel.mathtag.com/event/js?mt_pp=1&mt_adid=182258&mt_id=1137909&mm_bnc&mm_bct","4","2868","/event/js?mt_pp=1&mt_adid=182258&mt_id=1137909&mm_bnc&mm_bct&mathid_data=%7B%22dv1%22%3A%22TW96aWxsYS81LjAgKGlQaG9uZTsgQ1BVIGlQaG9uZSBPUyAxMV80XzEgbGlrZSBNYWMgT1MgWCkgQXBwbGVXZWJLaXQvNjA1LjEuMTUgKEtIVE1MLCBsaWtlIEdlY2tvKSBNb2JpbGUvMTVHNzc%3D%22%2C%22dv2%22%3A%22NjZlODY3M2IyNTg4NGY4MmI5YmNhNzc3OTA3OTZhZDE%3D%22%2C%22dv3%22%3A%22%22%2C%22dv4%22%3A%22Mzc1fDY2N3wzNzV8NjY3fDMyfHw%3D%22%2C%22dv5%22%3A%22QW1lcmljYS9OZXdfWW9yaw%3D%3D%22%2C%22dv6%22%3A%22%22%2C%22dv7%22%3A%22MA%3D%3D%22%2C%22dv8%22%3A%22dHJ1ZXx0cnVlfHRydWU%3D%22%2C%22dv9%22%3A%22fGVuLVVTfA%3D%3D%22%2C%22dv10%22%3A%22TW96aWxsYXxOZXRzY2FwZXxpUGhvbmV8%22%7D","-1","","Akamai","2977","2869","2923","2923","2977","54","2869","2977","108","24","25","1","1","","",
"98.138.49.23","114","h2","","","-1","-1","high","Script","3","-1","-1","application/x-javascript","","1","","-1","-1","https://sp.analytics.yahoo.com/sp.pl?a=10000&jsonp=YAHOO.ywa.I13N.handleJSONResponse&d=Mon%2C%2005%20Nov%202018%2000%3A47%3A08%20GMT&n=5&.yp=35723&f=https%3A%2F%2F3797665.fls.doubleclick.net%2Fddm%2Ffls%2Fr%2Fsrc%3D3797665%3Btype%3Dremar853%3Bcat%3DGener-%3Bord%3D228727811533%3Bgtm%3D2wgas3%3Bauiddc%3D1433968841.1541378784%3B_dc_1%3D1%3B~oref%3Dhttps%253A%252F%252Fvimeo.com%252F&e=https%3A%2F%2F3797665.fls.doubleclick.net%2Factivityi%3Bsrc%3D3797665%3Btype%3Dremar853%3Bcat%3DGener-%3Bord%3D228727811533%3Bgtm%3D2wgas3%3Bauiddc%3D1433968841.1541378784%3B~oref%3Dhttps%253A%252F%252Fvimeo.com%252F%3F&enc=UTF-8&isIframe=1","-1","-1","200","-1","","","1291","1","593","","no-cache, private, must-revalidate","","181105_1R_A","-1","58","-1","-1","","613","2895","-1","GET","613","","Mon, 05 Nov 2018 00:47:08 GMT","11005","0.61","-1","-1","sp.analytics.yahoo.com","100","-1","https://s.yimg.com/wi/ytc.js","13","2894","/sp.pl?a=10000&jsonp=YAHOO.ywa.I13N.handleJSONResponse&d=Mon%2C%2005%20Nov%202018%2000%3A47%3A08%20GMT&n=5&.yp=35723&f=https%3A%2F%2F3797665.fls.doubleclick.net%2Fddm%2Ffls%2Fr%2Fsrc%3D3797665%3Btype%3Dremar853%3Bcat%3DGener-%3Bord%3D228727811533%3Bgtm%3D2wgas3%3Bauiddc%3D1433968841.1541378784%3B_dc_1%3D1%3B~oref%3Dhttps%253A%252F%252Fvimeo.com%252F&e=https%3A%2F%2F3797665.fls.doubleclick.net%2Factivityi%3Bsrc%3D3797665%3Btype%3Dremar853%3Bcat%3DGener-%3Bord%3D228727811533%3Bgtm%3D2wgas3%3Bauiddc%3D1433968841.1541378784%3B~oref%3Dhttps%253A%252F%252Fvimeo.com%252F%3F&enc=UTF-8&isIframe=1","-1","","","3009","2895","2953","2953","3009","56","2895","3009","114","25","26","1","1","","",
"157.240.18.35","79","h2","44","","-1","100","low","Image","3","-1","-1","image/gif","","1","","-1","-1","https://www.facebook.com/tr/?id=518120314971443&ev=PixelInitialized&dl=https%3A%2F%2F3797665.fls.doubleclick.net%2Fddm%2Ffls%2Fr%2Fsrc%3D3797665%3Btype%3Dremar853%3Bcat%3DGener-%3Bord%3D228727811533%3Bgtm%3D2wgas3%3Bauiddc%3D1433968841.1541378784%3B_dc_1%3D1%3B~oref%3Dhttps%253A%252F%252Fvimeo.com%252F&rl=https%3A%2F%2F3797665.fls.doubleclick.net%2Factivityi%3Bsrc%3D3797665%3Btype%3Dremar853%3Bcat%3DGener-%3Bord%3D228727811533%3Bgtm%3D2wgas3%3Bauiddc%3D1433968841.1541378784%3B~oref%3Dhttps%253A%252F%252Fvimeo.com%252F%3F&if=true&ts=1541378828826","-1","-1","200","-1","0","","418","22","538","","no-cache, must-revalidate, max-age=0","","181105_1R_A","-1","25","-1","100","","44","2898","-1","GET","44","","Mon, 05 Nov 2018 00:47:08 GMT","1716","0.62","-1","-1","www.facebook.com","100","-1","https://connect.facebook.net/en_US/fbds.js","9","2897","/tr/?id=518120314971443&ev=PixelInitialized&dl=https%3A%2F%2F3797665.fls.doubleclick.net%2Fddm%2Ffls%2Fr%2Fsrc%3D3797665%3Btype%3Dremar853%3Bcat%3DGener-%3Bord%3D228727811533%3Bgtm%3D2wgas3%3Bauiddc%3D1433968841.1541378784%3B_dc_1%3D1%3B~oref%3Dhttps%253A%252F%252Fvimeo.com%252F&rl=https%3A%2F%2F3797665.fls.doubleclick.net%2Factivityi%3Bsrc%3D3797665%3Btype%3Dremar853%3Bcat%3DGener-%3Bord%3D228727811533%3Bgtm%3D2wgas3%3Bauiddc%3D1433968841.1541378784%3B~oref%3Dhttps%253A%252F%252Fvimeo.com%252F%3F&if=true&ts=1541378828826","-1","","Facebook","2977","2898","2923","2923","2977","54","2898","2977","79","26","27","1","1","","",
"","418","","","","-1","-1","","Image","3","-1","-1","text/html","","1","","-1","-1","https://getrockerbox.com/pixel.gif?pageReferrer=https%3A%2F%2F3797665.fls.doubleclick.net%2Factivityi%3Bsrc%3D3797665%3Btype%3Dremar853%3Bcat%3DGener-%3Bord%3D228727811533%3Bgtm%3D2wgas3%3Bauiddc%3D1433968841.1541378784%3B~oref%3Dhttps%253A%252F%252Fvimeo.com%252F%3F&action=view&source=vimeo&rb_source=vimeo&an_seg=2310371&type=imp","-1","-1","302","-1","","","0","112","0","","","","181105_1R_A","-1","418","-1","-1","","0","2900","-1","GET","0","","","13","0.63","-1","-1","getrockerbox.com","-1","-1","https://getrockerbox.com/assets/xyz.js","-1","2900","/pixel.gif?pageReferrer=https%3A%2F%2F3797665.fls.doubleclick.net%2Factivityi%3Bsrc%3D3797665%3Btype%3Dremar853%3Bcat%3DGener-%3Bord%3D228727811533%3Bgtm%3D2wgas3%3Bauiddc%3D1433968841.1541378784%3B~oref%3Dhttps%253A%252F%252Fvimeo.com%252F%3F&action=view&source=vimeo&rb_source=vimeo&an_seg=2310371&type=imp","-1","","","3318","2900","3318","3318","3318","0","2900","3318","418","27","28","1","1","","",
"52.46.130.13","163","http/1.1","","","-1","-1","high","Document","3","-1","-1","text/html;charset=ISO-8859-1","","1","","-1","-1","https://s.amazon-adsystem.com/iu3?d=generic&ex-fargs=%3Fid%3D42b24438-a5d3-7e27-4394-c8c26dcb07e1%26type%3DUNKNOWN%26m%3D1&ex-fch=416613&ex-src=https://www.vimeo.com&ex-hargs=v%3D1.0%3Bc%3D9652012120301%3Bp%3D42B24438-A5D3-7E27-4394-C8C26DCB07E1&cb=627971263543971700&dcc=t","-1","-1","200","-1","","","435","","1518","","max-age=0, no-cache, no-store, private, must-revalidate, s-maxage=0","","181105_1R_A","-1","134","-1","-1","","65","2963","-1","GET","65","","Thu, 01 Jan 1970 00:00:00 GMT","","0.52.1","-1","-1","s.amazon-adsystem.com","100","-1","","12","2963","/iu3?d=generic&ex-fargs=%3Fid%3D42b24438-a5d3-7e27-4394-c8c26dcb07e1%26type%3DUNKNOWN%26m%3D1&ex-fch=416613&ex-src=https://www.vimeo.com&ex-hargs=v%3D1.0%3Bc%3D9652012120301%3Bp%3D42B24438-A5D3-7E27-4394-C8C26DCB07E1&cb=627971263543971700&dcc=t","-1","","","3126","2963","3097","3097","3126","29","2963","3126","163","28","29","1","1","","",
"","112","","","","-1","-1","","Script","3","-1","-1","text/javascript","","1","","-1","-1","https://pixel.mathtag.com/event/js?mt_pp=2&version=1.0&industry=internet%20services&mt_adid=182258&mt_exem=13254036.1414793013&event_type=home&mt_id=1137909&page_name=%2F&client_status=none&mt_lim=20&language=en-us&document_title=Vimeo%20%7C%20The%20high-quality%20home%20for%20video%20hosting%20and%20watching&location=https%3A%2F%2Fvimeo.com%2F&document_path=%2F&mt_cb=1541378828915","-1","-1","302","-1","","","913","93","0","","max-age=0, no-cache, no-store","","181105_1R_A","-1","112","-1","-1","","0","2987","-1","GET","0","","Mon, 05 Nov 2018 00:47:08 GMT","31","0.64","-1","-1","pixel.mathtag.com","-1","-1","https://pixel.mathtag.com/event/js?mt_pp=1&mt_adid=182258&mt_id=1137909&mm_bnc&mm_bct&mathid_data=%7B%22dv1%22%3A%22TW96aWxsYS81LjAgKGlQaG9uZTsgQ1BVIGlQaG9uZSBPUyAxMV80XzEgbGlrZSBNYWMgT1MgWCkgQXBwbGVXZWJLaXQvNjA1LjEuMTUgKEtIVE1MLCBsaWtlIEdlY2tvKSBNb2JpbGUvMTVHNzc%3D%22%2C%22dv2%22%3A%22NjZlODY3M2IyNTg4NGY4MmI5YmNhNzc3OTA3OTZhZDE%3D%22%2C%22dv3%22%3A%22%22%2C%22dv4%22%3A%22Mzc1fDY2N3wzNzV8NjY3fDMyfHw%3D%22%2C%22dv5%22%3A%22QW1lcmljYS9OZXdfWW9yaw%3D%3D%22%2C%22dv6%22%3A%22%22%2C%22dv7%22%3A%22MA%3D%3D%22%2C%22dv8%22%3A%22dHJ1ZXx0cnVlfHRydWU%3D%22%2C%22dv9%22%3A%22fGVuLVVTfA%3D%3D%22%2C%22dv10%22%3A%22TW96aWxsYXxOZXRzY2FwZXxpUGhvbmV8%22%7D","-1","2987","/event/js?mt_pp=2&version=1.0&industry=internet%20services&mt_adid=182258&mt_exem=13254036.1414793013&event_type=home&mt_id=1137909&page_name=%2F&client_status=none&mt_lim=20&language=en-us&document_title=Vimeo%20%7C%20The%20high-quality%20home%20for%20video%20hosting%20and%20watching&location=https%3A%2F%2Fvimeo.com%2F&document_path=%2F&mt_cb=1541378828915","-1","","","3099","2987","3099","3099","3099","0","2987","3099","112","29","30","1","1","","",
"13.107.21.200","88","h2","","","-1","-1","low","Image","3","-1","-1","","","1","","-1","-1","https://bat.bing.com/action/0?ti=4019681&Ver=2","-1","-1","204","-1","","","235","1","168","","no-cache, must-revalidate","","181105_1R_A","-1","37","-1","-1","","0","3013","-1","GET","0","","Fri, 01 Jan 1990 00:00:00 GMT","12166","0.65","-1","-1","bat.bing.com","-1","-1","https://s.yimg.com/wi/ytc.js","5","3012","/action/0?ti=4019681&Ver=2","-1","","","3101","3013","3050","3050","3101","51","3013","3101","88","30","31","1","1","","",
"13.107.21.200","67","h2","","","-1","-1","low","Image","3","-1","-1","","","1","","-1","-1","https://bat.bing.com/action/0?ti=4019681&Ver=2&mid=dfe76955-dffb-857c-2508-5daf18ecb061&pi=0&lg=en-US&sw=375&sh=667&sc=32&r=&p=https%3A%2F%2F3797665.fls.doubleclick.net%2Factivityi%3Bsrc%3D3797665%3Btype%3Dremar853%3Bcat%3DGener-%3Bord%3D228727811533%3Bgtm%3D2wgas3%3Bauiddc%3D1433968841.1541378784%3B~oref%3Dhttps%253A%252F%252Fvimeo.com%252F%3F&lt=795&evt=pageLoad&ifm=1&msclkid=N&rn=28775","-1","-1","204","-1","","","156","1","291","","no-cache, must-revalidate","","181105_1R_A","-1","31","-1","-1","","0","3033","-1","GET","0","","Fri, 01 Jan 1990 00:00:00 GMT","9449","0.66","-1","-1","bat.bing.com","-1","-1","https://bat.bing.com/bat.js","5","3032","/action/0?ti=4019681&Ver=2&mid=dfe76955-dffb-857c-2508-5daf18ecb061&pi=0&lg=en-US&sw=375&sh=667&sc=32&r=&p=https%3A%2F%2F3797665.fls.doubleclick.net%2Factivityi%3Bsrc%3D3797665%3Btype%3Dremar853%3Bcat%3DGener-%3Bord%3D228727811533%3Bgtm%3D2wgas3%3Bauiddc%3D1433968841.1541378784%3B~oref%3Dhttps%253A%252F%252Fvimeo.com%252F%3F&lt=795&evt=pageLoad&ifm=1&msclkid=N&rn=28775","-1","","","3100","3033","3064","3064","3100","36","3033","3100","67","31","32","1","1","","",
"96.16.205.68","73","http/1.1","","","-1","-1","high","Script","3","-1","-1","text/javascript","","1","","-1","-1","https://pixel.mathtag.com/event/js?mt_id=442390&mt_adid=109363&v1=&v2=&v3=&s1=&s2=&s3=&mm_bnc&mm_bct&mathid_data=%7B%22dv1%22%3A%22TW96aWxsYS81LjAgKGlQaG9uZTsgQ1BVIGlQaG9uZSBPUyAxMV80XzEgbGlrZSBNYWMgT1MgWCkgQXBwbGVXZWJLaXQvNjA1LjEuMTUgKEtIVE1MLCBsaWtlIEdlY2tvKSBNb2JpbGUvMTVHNzc%3D%22%2C%22dv2%22%3A%22NjZlODY3M2IyNTg4NGY4MmI5YmNhNzc3OTA3OTZhZDE%3D%22%2C%22dv3%22%3A%22%22%2C%22dv4%22%3A%22Mzc1fDY2N3wzNzV8NjY3fDMyfHw%3D%22%2C%22dv5%22%3A%22QW1lcmljYS9OZXdfWW9yaw%3D%3D%22%2C%22dv6%22%3A%22%22%2C%22dv7%22%3A%22MA%3D%3D%22%2C%22dv8%22%3A%22dHJ1ZXx0cnVlfHRydWU%3D%22%2C%22dv9%22%3A%22fGVuLVVTfA%3D%3D%22%2C%22dv10%22%3A%22TW96aWxsYXxOZXRzY2FwZXxpUGhvbmV8%22%7D","-1","-1","200","-1","","","1105","13","1088","","max-age=0, no-cache, no-store","","181105_1R_A","-1","61","-1","100","","597","3068","-1","GET","597","","Mon, 05 Nov 2018 00:47:09 GMT","86","0.67","-1","-1","pixel.mathtag.com","100","-1","https://pixel.mathtag.com/event/js?mt_id=442390&mt_adid=109363&v1=&v2=&v3=&s1=&s2=&s3=&mm_bnc&mm_bct","4","3067","/event/js?mt_id=442390&mt_adid=109363&v1=&v2=&v3=&s1=&s2=&s3=&mm_bnc&mm_bct&mathid_data=%7B%22dv1%22%3A%22TW96aWxsYS81LjAgKGlQaG9uZTsgQ1BVIGlQaG9uZSBPUyAxMV80XzEgbGlrZSBNYWMgT1MgWCkgQXBwbGVXZWJLaXQvNjA1LjEuMTUgKEtIVE1MLCBsaWtlIEdlY2tvKSBNb2JpbGUvMTVHNzc%3D%22%2C%22dv2%22%3A%22NjZlODY3M2IyNTg4NGY4MmI5YmNhNzc3OTA3OTZhZDE%3D%22%2C%22dv3%22%3A%22%22%2C%22dv4%22%3A%22Mzc1fDY2N3wzNzV8NjY3fDMyfHw%3D%22%2C%22dv5%22%3A%22QW1lcmljYS9OZXdfWW9yaw%3D%3D%22%2C%22dv6%22%3A%22%22%2C%22dv7%22%3A%22MA%3D%3D%22%2C%22dv8%22%3A%22dHJ1ZXx0cnVlfHRydWU%3D%22%2C%22dv9%22%3A%22fGVuLVVTfA%3D%3D%22%2C%22dv10%22%3A%22TW96aWxsYXxOZXRzY2FwZXxpUGhvbmV8%22%7D","-1","","Akamai","3141","3068","3129","3129","3141","12","3068","3141","73","32","33","1","1","","",
"96.16.205.68","208","http/1.1","","","-1","-1","high","","3","-1","-1","text/javascript","","1","","-1","-1","https://pixel.mathtag.com/event/js?mt_pp=2&version=1.0&industry=internet%20services&mt_adid=182258&mt_exem=13254036.1414793013&event_type=home&mt_id=1137909&page_name=%2F&client_status=none&mt_lim=20&language=en-us&document_title=Vimeo%20%7C%20The%20high-quality%20home%20for%20video%20hosting%20and%20watching&location=https%3A%2F%2Fvimeo.com%2F&document_path=%2F&mt_cb=1541378828915&mm_bnc&mm_bct","-1","-1","200","-1","","","1706","1253","1316","","max-age=0, no-cache, no-store","","181105_1R_A","-1","79","-1","100","","1197","3099","-1","GET","1197","","Mon, 05 Nov 2018 00:47:09 GMT","","0.64.1","-1","-1","pixel.mathtag.com","100","-1","https://vimeo.com/","15","3099","/event/js?mt_pp=2&version=1.0&industry=internet%20services&mt_adid=182258&mt_exem=13254036.1414793013&event_type=home&mt_id=1137909&page_name=%2F&client_status=none&mt_lim=20&language=en-us&document_title=Vimeo%20%7C%20The%20high-quality%20home%20for%20video%20hosting%20and%20watching&location=https%3A%2F%2Fvimeo.com%2F&document_path=%2F&mt_cb=1541378828915&mm_bnc&mm_bct","-1","","Akamai","3307","3099","3178","3178","3307","129","3099","3307","208","33","34","1","1","","",
"52.94.218.7","175","http/1.1","","","-1","-1","high","Document","3","-1","-1","text/html;charset=ISO-8859-1","","1","","-1","-1","https://aax-eu.amazon-adsystem.com/s/iu3?d=generic&ex-fargs=%3Fid%3D1875ae9d-36b2-645e-e650-5cf9d2346763%26type%3DUNKNOWN%26m%3D3&ex-fch=416613&ex-src=https://vimeo.com/&ex-hargs=v%3D1.0%3Bc%3D4198834160702%3Bp%3D1875AE9D-36B2-645E-E650-5CF9D2346763&cb=334197829686771800&dcc=t","-1","-1","200","-1","","","435","","1526","","max-age=0, no-cache, no-store, private, must-revalidate, s-maxage=0","","181105_1R_A","-1","172","-1","-1","","65","3124","-1","GET","65","","Thu, 01 Jan 1970 00:00:00 GMT","","0.50.1","-1","-1","aax-eu.amazon-adsystem.com","100","-1","","14","3124","/s/iu3?d=generic&ex-fargs=%3Fid%3D1875ae9d-36b2-645e-e650-5cf9d2346763%26type%3DUNKNOWN%26m%3D3&ex-fch=416613&ex-src=https://vimeo.com/&ex-hargs=v%3D1.0%3Bc%3D4198834160702%3Bp%3D1875AE9D-36B2-645E-E650-5CF9D2346763&cb=334197829686771800&dcc=t","-1","","","3299","3124","3296","3296","3299","3","3124","3299","175","34","35","1","1","","",
